"Futbolista_ID";"Altura(cm)";"Peso(kg)";"Pierna Izquierda";"Pierna derecha";"Raza"
"7468";"166";"0";"9";"20";"Mediterranean_Hispanic"
"7469";"198";"80";"7";"20";"African_Caribbean"
"7470";"183";"68";"10";"20";"Mediterranean_Hispanic"
"7471";"178";"67";"20";"14";"African_Caribbean"
"7472";"182";"0";"20";"7";"Mediterranean_Hispanic"
"7473";"180";"63";"10";"20";"Northern_European"
"7474";"166";"64";"10";"20";"Mediterranean_Hispanic"
"7475";"181";"0";"20";"7";"Northern_European"
"7476";"176";"62";"20";"15";"Asian"
"7477";"186";"78";"8";"20";"Mediterranean_Hispanic"
"7478";"178";"61";"20";"7";"Mediterranean_Hispanic"
"7479";"186";"0";"20";"10";"Northern_European"
"7480";"184";"75";"20";"7";"African_Caribbean"
"7481";"173";"65";"10";"20";"Northern_European"
"7482";"164";"0";"10";"20";"North_African__Middle_Eastern"
"7483";"174";"0";"20";"8";"Northern_European"
"7484";"174";"0";"8";"20";"African_Caribbean"
"7485";"176";"73";"8";"20";"Mediterranean_Hispanic"
"7486";"176";"0";"20";"9";"African_Caribbean"
"7487";"177";"0";"20";"6";"Northern_European"
"7488";"181";"0";"20";"9";"Northern_European"
"7489";"178";"0";"20";"9";"African_Caribbean"
"7490";"182";"71";"20";"9";"African_Caribbean"
"7491";"172";"61";"12";"20";"North_African__Middle_Eastern"
"7492";"175";"0";"14";"20";"Northern_European"
"7493";"170";"0";"20";"10";"Mediterranean_Hispanic"
"7494";"188";"79";"8";"20";"Northern_European"
"7495";"177";"0";"10";"20";"Mediterranean_Hispanic"
"7496";"167";"0";"20";"8";"North_African__Middle_Eastern"
"7497";"179";"0";"10";"20";"Northern_European"
"7498";"185";"0";"10";"20";"Northern_European"
"7499";"182";"75";"5";"20";"Northern_European"
"7500";"183";"65";"11";"20";"Northern_European"
"7501";"179";"66";"20";"10";"Mixed_Race"
"7502";"175";"70";"20";"10";"Mediterranean_Hispanic"
"7503";"177";"74";"20";"10";"Native_American"
"7504";"176";"71";"10";"20";"Mediterranean_Hispanic"
"7505";"192";"84";"15";"20";"Northern_European"
"7506";"182";"0";"20";"8";"Mediterranean_Hispanic"
"7507";"177";"0";"8";"20";"African_Caribbean"
"7508";"162";"0";"14";"20";"North_African__Middle_Eastern"
"7509";"174";"0";"20";"7";"Mediterranean_Hispanic"
"7510";"178";"69";"10";"20";"Mediterranean_Hispanic"
"7511";"178";"0";"8";"20";"Northern_European"
"7512";"190";"80";"9";"20";"African_Caribbean"
"7513";"180";"66";"8";"20";"African_Caribbean"
"7514";"181";"0";"20";"6";"North_African__Middle_Eastern"
"7515";"169";"0";"10";"20";"Mixed_Race"
"7516";"186";"72";"8";"20";"Mediterranean_Hispanic"
"7517";"185";"75";"3";"20";"Mediterranean_Hispanic"
"7518";"180";"72";"12";"20";"Northern_European"
"7519";"170";"0";"20";"14";"African_Caribbean"
"7520";"184";"75";"5";"20";"Mediterranean_Hispanic"
"7521";"171";"76";"20";"8";"Mediterranean_Hispanic"
"7522";"175";"67";"20";"8";"Mediterranean_Hispanic"
"7523";"181";"0";"20";"6";"Mediterranean_Hispanic"
"7524";"182";"0";"20";"5";"Mediterranean_Hispanic"
"7525";"186";"78";"8";"20";"North_African__Middle_Eastern"
"7526";"170";"0";"8";"20";"Mediterranean_Hispanic"
"7527";"185";"71";"20";"9";"Northern_European"
"7528";"182";"0";"16";"20";"Northern_European"
"7529";"186";"0";"20";"9";"Mediterranean_Hispanic"
"7530";"180";"67";"20";"5";"Mediterranean_Hispanic"
"7531";"191";"80";"7";"20";"Northern_European"
"7532";"184";"80";"6";"20";"Mixed_Race"
"7533";"192";"81";"10";"20";"Mediterranean_Hispanic"
"7534";"188";"0";"11";"20";"Northern_European"
"7535";"168";"0";"20";"9";"Mediterranean_Hispanic"
"7536";"183";"77";"10";"20";"African_Caribbean"
"7537";"170";"68";"10";"20";"Mediterranean_Hispanic"
"7538";"191";"80";"10";"20";"Northern_European"
"7539";"178";"72";"14";"20";"Mediterranean_Hispanic"
"7540";"177";"0";"8";"20";"Mediterranean_Hispanic"
"7541";"190";"80";"20";"6";"Mediterranean_Hispanic"
"7542";"193";"77";"20";"8";"Mediterranean_Hispanic"
"7543";"177";"0";"14";"20";"Northern_European"
"7544";"191";"78";"8";"20";"Mediterranean_Hispanic"
"7545";"192";"0";"9";"20";"Mediterranean_Hispanic"
"7546";"183";"77";"8";"20";"African_Caribbean"
"7547";"177";"66";"10";"20";"Mediterranean_Hispanic"
"7548";"165";"0";"10";"20";"Northern_European"
"7549";"179";"69";"4";"20";"North_African__Middle_Eastern"
"7550";"184";"0";"10";"20";"Northern_European"
"7551";"181";"65";"20";"8";"Northern_European"
"7552";"187";"0";"5";"20";"Northern_European"
"7553";"186";"0";"5";"20";"Mediterranean_Hispanic"
"7554";"182";"70";"15";"20";"Northern_European"
"7555";"183";"70";"4";"20";"Mediterranean_Hispanic"
"7556";"187";"77";"5";"20";"Mediterranean_Hispanic"
"7557";"189";"0";"8";"20";"Mixed_Race"
"7558";"169";"0";"8";"20";"African_Caribbean"
"7559";"176";"0";"9";"20";"Mixed_Race"
"7560";"192";"86";"8";"20";"Asian"
"7561";"185";"78";"12";"20";"Asian"
"7562";"184";"70";"15";"20";"Asian"
"7563";"185";"78";"12";"20";"Asian"
"7564";"192";"80";"8";"20";"Asian"
"7565";"184";"0";"10";"20";"North_African__Middle_Eastern"
"7566";"177";"0";"9";"20";"Mediterranean_Hispanic"
"7567";"176";"0";"12";"20";"Northern_European"
"7568";"176";"0";"9";"20";"Northern_European"
"7569";"178";"0";"20";"1";"African_Caribbean"
"7570";"174";"0";"20";"10";"Mediterranean_Hispanic"
"7571";"181";"77";"7";"20";"African_Caribbean"
"7572";"175";"63";"9";"20";"Northern_European"
"7573";"185";"0";"10";"20";"North_African__Middle_Eastern"
"7574";"190";"0";"10";"20";"Mediterranean_Hispanic"
"7575";"190";"78";"8";"20";"Northern_European"
"7576";"171";"65";"8";"20";"African_Caribbean"
"7577";"182";"72";"20";"8";"Mixed_Race"
"7578";"189";"82";"5";"20";"African_Caribbean"
"7579";"177";"0";"10";"20";"Northern_European"
"7580";"176";"64";"20";"12";"Mediterranean_Hispanic"
"7581";"190";"0";"7";"20";"Northern_European"
"7582";"185";"75";"10";"20";"Mediterranean_Hispanic"
"7583";"184";"0";"8";"20";"Mediterranean_Hispanic"
"7584";"179";"71";"8";"20";"African_Caribbean"
"7585";"180";"79";"11";"20";"Mediterranean_Hispanic"
"7586";"172";"0";"10";"20";"Mediterranean_Hispanic"
"7587";"180";"75";"14";"20";"Asian"
"7588";"172";"72";"10";"20";"Asian"
"7589";"185";"79";"12";"20";"Asian"
"7590";"179";"72";"10";"20";"Asian"
"7591";"187";"79";"9";"20";"Asian"
"7592";"180";"76";"15";"20";"Asian"
"7593";"192";"0";"5";"20";"Mediterranean_Hispanic"
"7594";"188";"70";"20";"7";"Northern_European"
"7595";"188";"0";"9";"20";"African_Caribbean"
"7596";"184";"77";"7";"20";"African_Caribbean"
"7597";"173";"64";"6";"20";"Mediterranean_Hispanic"
"7598";"182";"73";"20";"8";"African_Caribbean"
"7599";"185";"0";"20";"7";"African_Caribbean"
"7600";"177";"0";"11";"20";"Northern_European"
"7601";"187";"0";"15";"20";"African_Caribbean"
"7602";"170";"74";"20";"10";"African_Caribbean"
"7603";"178";"0";"20";"9";"Northern_European"
"7604";"182";"81";"12";"20";"Asian"
"7605";"174";"62";"12";"20";"Asian"
"7606";"185";"75";"8";"20";"Asian"
"7607";"170";"69";"20";"6";"African_Caribbean"
"7608";"179";"75";"16";"20";"Mediterranean_Hispanic"
"7609";"173";"0";"5";"20";"African_Caribbean"
"7610";"170";"63";"10";"20";"Mediterranean_Hispanic"
"7611";"177";"0";"10";"20";"African_Caribbean"
"7612";"178";"71";"20";"10";"Mediterranean_Hispanic"
"7613";"174";"0";"20";"8";"Northern_European"
"7614";"185";"74";"8";"20";"Mixed_Race"
"7615";"178";"0";"20";"11";"Mediterranean_Hispanic"
"7616";"186";"0";"10";"20";"Northern_European"
"7617";"191";"67";"8";"20";"North_African__Middle_Eastern"
"7618";"189";"0";"4";"20";"Mediterranean_Hispanic"
"7619";"188";"72";"8";"20";"African_Caribbean"
"7620";"172";"0";"20";"7";"African_Caribbean"
"7621";"196";"0";"6";"20";"African_Caribbean"
"7622";"183";"75";"15";"20";"Northern_European"
"7623";"180";"71";"5";"20";"African_Caribbean"
"7624";"170";"0";"8";"20";"Northern_European"
"7625";"175";"70";"10";"20";"Mediterranean_Hispanic"
"7626";"180";"0";"20";"10";"Northern_European"
"7627";"176";"66";"20";"7";"Mediterranean_Hispanic"
"7628";"178";"68";"10";"20";"Mediterranean_Hispanic"
"7629";"196";"88";"9";"20";"Mediterranean_Hispanic"
"7630";"178";"0";"9";"20";"North_African__Middle_Eastern"
"7631";"165";"0";"11";"20";"Mediterranean_Hispanic"
"7632";"178";"65";"11";"20";"Northern_European"
"7633";"178";"74";"20";"7";"African_Caribbean"
"7634";"176";"0";"5";"20";"African_Caribbean"
"7635";"164";"0";"20";"9";"African_Caribbean"
"7636";"173";"0";"10";"20";"African_Caribbean"
"7637";"178";"0";"13";"20";"African_Caribbean"
"7638";"168";"0";"20";"7";"African_Caribbean"
"7639";"169";"0";"11";"20";"Mediterranean_Hispanic"
"7640";"175";"0";"20";"10";"Mediterranean_Hispanic"
"7641";"177";"0";"10";"20";"African_Caribbean"
"7642";"185";"0";"8";"20";"Mediterranean_Hispanic"
"7643";"186";"0";"20";"12";"Northern_European"
"7644";"170";"0";"20";"7";"African_Caribbean"
"7645";"180";"71";"10";"20";"Mixed_Race"
"7646";"176";"0";"10";"20";"African_Caribbean"
"7647";"173";"55";"5";"20";"African_Caribbean"
"7648";"183";"0";"20";"10";"Northern_European"
"7649";"171";"0";"8";"20";"Northern_European"
"7650";"178";"72";"15";"20";"Mediterranean_Hispanic"
"7651";"180";"75";"12";"20";"Asian"
"7652";"185";"75";"20";"5";"Asian"
"7653";"185";"84";"9";"20";"Asian"
"7654";"182";"72";"8";"20";"Asian"
"7655";"186";"76";"10";"20";"Asian"
"7656";"186";"77";"8";"20";"African_Caribbean"
"7657";"173";"72";"13";"20";"Mediterranean_Hispanic"
"7658";"172";"0";"20";"12";"Northern_European"
"7659";"178";"74";"20";"7";"Northern_European"
"7660";"184";"0";"6";"20";"Northern_European"
"7661";"182";"0";"20";"8";"North_African__Middle_Eastern"
"7662";"174";"68";"20";"12";"Mediterranean_Hispanic"
"7663";"177";"72";"20";"6";"Mediterranean_Hispanic"
"7664";"186";"0";"8";"20";"African_Caribbean"
"7665";"179";"70";"8";"20";"Mediterranean_Hispanic"
"7666";"175";"67";"20";"8";"Northern_European"
"7667";"189";"0";"8";"20";"African_Caribbean"
"7668";"180";"0";"6";"20";"African_Caribbean"
"7669";"185";"79";"12";"20";"Northern_European"
"7670";"182";"75";"8";"20";"African_Caribbean"
"7671";"175";"70";"10";"20";"Northern_European"
"7672";"184";"0";"7";"20";"Mixed_Race"
"7673";"163";"62";"8";"20";"Mixed_Race"
"7674";"189";"80";"20";"6";"Northern_European"
"7675";"188";"0";"8";"20";"Mixed_Race"
"7676";"184";"76";"9";"20";"Mediterranean_Hispanic"
"7677";"185";"80";"6";"20";"Northern_European"
"7678";"190";"0";"9";"20";"Mediterranean_Hispanic"
"7679";"166";"0";"20";"10";"Northern_European"
"7680";"182";"0";"12";"20";"Mediterranean_Hispanic"
"7681";"188";"75";"8";"20";"Asian"
"7682";"186";"78";"12";"20";"Asian"
"7683";"186";"78";"10";"20";"Asian"
"7684";"185";"75";"10";"20";"Asian"
"7685";"194";"86";"5";"20";"Asian"
"7686";"182";"77";"12";"20";"Asian"
"7687";"180";"0";"9";"20";"Mediterranean_Hispanic"
"7688";"171";"65";"8";"20";"Mixed_Race"
"7689";"172";"0";"10";"20";"Northern_European"
"7690";"173";"0";"9";"20";"African_Caribbean"
"7691";"190";"0";"20";"10";"Mediterranean_Hispanic"
"7692";"183";"80";"10";"20";"Mediterranean_Hispanic"
"7693";"180";"78";"7";"20";"Northern_European"
"7694";"175";"68";"12";"20";"Mediterranean_Hispanic"
"7695";"174";"0";"13";"20";"Mediterranean_Hispanic"
"7696";"176";"68";"20";"9";"African_Caribbean"
"7697";"180";"75";"10";"20";"Mediterranean_Hispanic"
"7698";"198";"86";"7";"20";"Northern_European"
"7699";"187";"79";"5";"20";"Northern_European"
"7700";"176";"0";"10";"20";"Mediterranean_Hispanic"
"7701";"171";"0";"11";"20";"Mixed_Race"
"7702";"172";"0";"20";"8";"North_African__Middle_Eastern"
"7703";"177";"63";"8";"20";"Mediterranean_Hispanic"
"7704";"188";"0";"10";"20";"Mediterranean_Hispanic"
"7705";"180";"71";"20";"7";"Northern_European"
"7706";"195";"0";"12";"20";"African_Caribbean"
"7707";"176";"65";"9";"20";"Northern_European"
"7708";"183";"0";"20";"7";"Northern_European"
"7709";"170";"0";"10";"20";"African_Caribbean"
"7710";"184";"72";"8";"20";"Northern_European"
"7711";"177";"68";"9";"20";"Mediterranean_Hispanic"
"7712";"198";"80";"5";"20";"Northern_European"
"7713";"188";"0";"5";"20";"Mediterranean_Hispanic"
"7714";"183";"74";"20";"7";"Northern_European"
"7715";"171";"0";"12";"20";"Northern_European"
"7716";"175";"70";"10";"20";"Mediterranean_Hispanic"
"7717";"172";"67";"5";"20";"Mediterranean_Hispanic"
"7718";"180";"63";"8";"20";"Mediterranean_Hispanic"
"7719";"178";"0";"8";"20";"Mediterranean_Hispanic"
"7720";"167";"0";"14";"20";"Mediterranean_Hispanic"
"7721";"187";"0";"10";"20";"African_Caribbean"
"7722";"176";"70";"12";"20";"Northern_European"
"7723";"171";"65";"20";"8";"African_Caribbean"
"7724";"184";"76";"20";"12";"Mediterranean_Hispanic"
"7725";"193";"0";"10";"20";"Northern_European"
"7726";"164";"60";"20";"11";"Northern_European"
"7727";"180";"0";"10";"20";"African_Caribbean"
"7728";"175";"65";"9";"20";"Northern_European"
"7729";"173";"0";"4";"20";"Mediterranean_Hispanic"
"7730";"170";"76";"10";"20";"Mediterranean_Hispanic"
"7731";"184";"74";"20";"16";"Northern_European"
"7732";"175";"0";"7";"20";"African_Caribbean"
"7733";"184";"79";"8";"20";"Mediterranean_Hispanic"
"7734";"185";"78";"9";"20";"Mediterranean_Hispanic"
"7735";"177";"68";"12";"20";"Northern_European"
"7736";"180";"65";"14";"20";"Northern_European"
"7737";"180";"0";"10";"20";"African_Caribbean"
"7738";"181";"0";"10";"20";"Mediterranean_Hispanic"
"7739";"176";"0";"10";"20";"Mediterranean_Hispanic"
"7740";"173";"0";"10";"20";"African_Caribbean"
"7741";"175";"63";"1";"20";"African_Caribbean"
"7742";"188";"0";"12";"20";"Northern_European"
"7743";"173";"0";"8";"20";"North_African__Middle_Eastern"
"7744";"168";"60";"8";"20";"Mediterranean_Hispanic"
"7745";"190";"65";"6";"20";"African_Caribbean"
"7746";"184";"0";"20";"1";"North_African__Middle_Eastern"
"7747";"174";"57";"12";"20";"North_African__Middle_Eastern"
"7748";"177";"0";"8";"20";"Mediterranean_Hispanic"
"7749";"184";"78";"5";"20";"African_Caribbean"
"7750";"181";"0";"12";"20";"Northern_European"
"7751";"176";"68";"20";"8";"North_African__Middle_Eastern"
"7752";"179";"0";"8";"20";"Mediterranean_Hispanic"
"7753";"174";"74";"10";"20";"African_Caribbean"
"7754";"185";"0";"20";"8";"African_Caribbean"
"7755";"188";"78";"7";"20";"Northern_European"
"7756";"170";"62";"14";"20";"Northern_European"
"7757";"181";"75";"8";"20";"Mediterranean_Hispanic"
"7758";"191";"0";"1";"20";"North_African__Middle_Eastern"
"7759";"173";"70";"20";"10";"Mediterranean_Hispanic"
"7760";"184";"0";"10";"20";"African_Caribbean"
"7761";"181";"0";"20";"11";"North_African__Middle_Eastern"
"7762";"183";"0";"10";"20";"Northern_European"
"7763";"168";"0";"20";"8";"Mediterranean_Hispanic"
"7764";"173";"0";"8";"20";"Northern_European"
"7765";"171";"0";"8";"20";"Mediterranean_Hispanic"
"7766";"186";"0";"1";"20";"Mediterranean_Hispanic"
"7767";"180";"0";"12";"20";"African_Caribbean"
"7768";"177";"70";"20";"7";"Native_American"
"7769";"185";"0";"20";"10";"Mediterranean_Hispanic"
"7770";"188";"0";"7";"20";"Mixed_Race"
"7771";"168";"65";"8";"20";"Native_American"
"7772";"170";"0";"8";"20";"African_Caribbean"
"7773";"183";"66";"15";"20";"North_African__Middle_Eastern"
"7774";"187";"85";"20";"9";"Asian"
"7775";"185";"75";"9";"20";"Asian"
"7776";"180";"73";"20";"5";"Asian"
"7777";"186";"79";"10";"20";"Asian"
"7778";"182";"73";"20";"8";"North_African__Middle_Eastern"
"7779";"188";"78";"8";"20";"Asian"
"7780";"179";"70";"12";"20";"Asian"
"7781";"175";"59";"15";"20";"Asian"
"7782";"182";"70";"8";"20";"Mediterranean_Hispanic"
"7783";"182";"0";"20";"6";"African_Caribbean"
"7784";"164";"0";"20";"5";"Mediterranean_Hispanic"
"7785";"180";"75";"20";"8";"African_Caribbean"
"7786";"176";"74";"8";"20";"African_Caribbean"
"7787";"175";"0";"8";"20";"African_Caribbean"
"7788";"190";"79";"8";"20";"Mixed_Race"
"7789";"185";"79";"8";"20";"Northern_European"
"7790";"185";"78";"10";"20";"Mediterranean_Hispanic"
"7791";"180";"0";"11";"20";"Northern_European"
"7792";"175";"69";"12";"20";"Mediterranean_Hispanic"
"7793";"170";"0";"13";"20";"African_Caribbean"
"7794";"189";"80";"8";"20";"African_Caribbean"
"7795";"178";"73";"8";"20";"Mixed_Race"
"7796";"185";"80";"10";"20";"Mediterranean_Hispanic"
"7797";"170";"0";"8";"20";"Mixed_Race"
"7798";"186";"0";"2";"20";"Mediterranean_Hispanic"
"7799";"175";"0";"10";"20";"Northern_European"
"7800";"187";"75";"9";"20";"Northern_European"
"7801";"194";"91";"4";"20";"African_Caribbean"
"7802";"176";"0";"13";"20";"Northern_European"
"7803";"182";"71";"10";"20";"Mediterranean_Hispanic"
"7804";"173";"76";"9";"20";"African_Caribbean"
"7805";"181";"0";"20";"10";"Northern_European"
"7806";"179";"0";"12";"20";"African_Caribbean"
"7807";"176";"0";"7";"20";"Mediterranean_Hispanic"
"7808";"178";"73";"9";"20";"Northern_European"
"7809";"182";"78";"20";"7";"Northern_European"
"7810";"180";"65";"10";"20";"African_Caribbean"
"7811";"191";"79";"20";"8";"African_Caribbean"
"7812";"176";"71";"10";"20";"Northern_European"
"7813";"160";"0";"13";"20";"Mediterranean_Hispanic"
"7814";"176";"0";"8";"20";"North_African__Middle_Eastern"
"7815";"187";"77";"5";"20";"Northern_European"
"7816";"187";"80";"8";"20";"African_Caribbean"
"7817";"170";"63";"14";"20";"Mediterranean_Hispanic"
"7818";"170";"0";"5";"20";"African_Caribbean"
"7819";"185";"77";"10";"20";"African_Caribbean"
"7820";"170";"0";"8";"20";"African_Caribbean"
"7821";"173";"68";"10";"20";"Mediterranean_Hispanic"
"7822";"196";"80";"7";"20";"Northern_European"
"7823";"172";"0";"9";"20";"North_African__Middle_Eastern"
"7824";"170";"68";"8";"20";"Asian"
"7825";"169";"0";"12";"20";"Mediterranean_Hispanic"
"7826";"177";"0";"20";"10";"Northern_European"
"7827";"169";"0";"10";"20";"Mediterranean_Hispanic"
"7828";"184";"66";"8";"20";"Mediterranean_Hispanic"
"7829";"171";"62";"10";"20";"Mediterranean_Hispanic"
"7830";"180";"75";"20";"10";"Native_American"
"7831";"179";"70";"8";"20";"Mixed_Race"
"7832";"195";"76";"10";"20";"Mediterranean_Hispanic"
"7833";"179";"70";"20";"10";"North_African__Middle_Eastern"
"7834";"177";"0";"20";"7";"Northern_European"
"7835";"172";"0";"20";"12";"Mediterranean_Hispanic"
"7836";"185";"0";"8";"20";"African_Caribbean"
"7837";"184";"0";"20";"10";"Northern_European"
"7838";"178";"75";"20";"10";"Mediterranean_Hispanic"
"7839";"184";"0";"8";"20";"Mixed_Race"
"7840";"176";"0";"15";"20";"African_Caribbean"
"7841";"177";"0";"16";"20";"Northern_European"
"7842";"188";"0";"20";"11";"North_African__Middle_Eastern"
"7843";"174";"0";"20";"10";"Northern_European"
"7844";"186";"0";"20";"7";"Northern_European"
"7845";"187";"82";"20";"5";"African_Caribbean"
"7846";"181";"0";"5";"20";"Mediterranean_Hispanic"
"7847";"182";"0";"20";"10";"Northern_European"
"7848";"182";"72";"8";"20";"Northern_European"
"7849";"191";"0";"8";"20";"Asian"
"7850";"165";"0";"20";"6";"Northern_European"
"7851";"186";"0";"8";"20";"Northern_European"
"7852";"178";"0";"20";"8";"African_Caribbean"
"7853";"176";"0";"11";"20";"Northern_European"
"7854";"177";"0";"8";"20";"Northern_European"
"7855";"188";"0";"8";"20";"Northern_European"
"7856";"175";"0";"10";"20";"Mediterranean_Hispanic"
"7857";"187";"72";"20";"15";"Northern_European"
"7858";"188";"0";"11";"20";"African_Caribbean"
"7859";"175";"0";"10";"20";"African_Caribbean"
"7860";"185";"76";"20";"4";"Mediterranean_Hispanic"
"7861";"186";"0";"20";"8";"Mixed_Race"
"7862";"180";"74";"20";"12";"North_African__Middle_Eastern"
"7863";"184";"0";"3";"20";"African_Caribbean"
"7864";"180";"0";"8";"20";"African_Caribbean"
"7865";"173";"0";"20";"7";"North_African__Middle_Eastern"
"7866";"173";"0";"20";"16";"Mediterranean_Hispanic"
"7867";"189";"0";"20";"7";"Mixed_Race"
"7868";"173";"68";"20";"7";"African_Caribbean"
"7869";"184";"0";"12";"20";"African_Caribbean"
"7870";"174";"0";"10";"20";"Mediterranean_Hispanic"
"7871";"172";"0";"15";"20";"Northern_European"
"7872";"176";"70";"13";"20";"Northern_European"
"7873";"180";"76";"20";"8";"Mediterranean_Hispanic"
"7874";"186";"0";"20";"5";"Mediterranean_Hispanic"
"7875";"179";"73";"8";"20";"Northern_European"
"7876";"168";"0";"7";"20";"Mediterranean_Hispanic"
"7877";"184";"0";"20";"10";"African_Caribbean"
"7878";"166";"0";"20";"20";"Mixed_Race"
"7879";"185";"0";"7";"20";"Northern_European"
"7880";"185";"0";"10";"20";"Northern_European"
"7881";"178";"0";"10";"20";"African_Caribbean"
"7882";"178";"0";"11";"20";"North_African__Middle_Eastern"
"7883";"187";"0";"8";"20";"Northern_European"
