"Name(ocultar)";"Futbolista_ID";"Habilidad Actual (200)";"Habilidad Potencial (200)"
"Ilyes Hamache";"6824";"107";"-75"
"Fedde de Jong";"6825";"107";"-75"
"Kang Hyun-Muk";"6826";"107";"135"
"Formose Mendy";"6827";"107";"143"
"Giovane";"6828";"107";"-8"
"Alexander Sosa";"6829";"107";"136"
"Luka Gagnidze";"6830";"107";"-75"
"Luke Fleurs";"6831";"107";"140"
"Julián Romero";"6832";"107";"-8"
"Adam Karabec";"6833";"107";"-8"
"Quinn Sullivan";"6834";"107";"-8"
"Sem Westerveld";"6835";"107";"-75"
"Ben Bobzien";"6836";"107";"-75"
"Isaac Tshibangu";"6837";"107";"-75"
"Miguel Silveira";"6838";"107";"-8"
"Daniil Khudyakov";"6839";"107";"-8"
"Vincent Müller";"6840";"107";"137"
"Alex Lowry";"6841";"107";"-8"
"Laurenz Dehl";"6842";"107";"139"
"Vyacheslav Litvinov";"6843";"107";"141"
"Sean McGurk";"6844";"107";"-75"
"Suphanat Mueanta";"6845";"107";"143"
"Garcia";"6846";"107";"-75"
"Luca Philipp";"6847";"107";"137"
"Franco Tongya";"6848";"107";"-75"
"Kostiantyn Vivcharenko";"6849";"107";"-75"
"Isaak Touré";"6850";"107";"-75"
"Aidan Morris";"6851";"107";"136"
"Karl Jakob Hein";"6852";"107";"-75"
"Werik Popó";"6853";"107";"135"
"Robert Popa";"6854";"107";"-75"
"David Kalokoh";"6855";"107";"-9"
"Enis Fazlagic";"6856";"107";"138"
"Bohdan Viunnyk";"6857";"107";"-75"
"Alan Matturro";"6858";"107";"-75"
"Kristers Tobers";"6859";"107";"135"
"Darío Sarmiento";"6860";"107";"-85"
"Ole Martin Kolskogen";"6861";"107";"135"
"Rwan";"6862";"107";"-75"
"Daniel Samek";"6863";"107";"-8"
"Óscar Aranda";"6864";"107";"152"
"Lazar Mijović";"6865";"107";"-75"
"Rami Al Hajj";"6866";"107";"-75"
"Dušan Stojinović";"6867";"107";"137"
"Josh Wilson-Esbrand";"6868";"107";"-75"
"Jerónimo Pourtau";"6869";"107";"135"
"Berke Özer";"6870";"107";"135"
"Jordan James";"6871";"107";"-75"
"Isak Määttä";"6872";"107";"135"
"Cher Ndour";"6873";"107";"-8"
"Camilo Mena";"6874";"107";"-75"
"Kryštof Daněk";"6875";"107";"-75"
"Filip Stanković";"6876";"107";"-75"
"Matheus Cadorini";"6877";"107";"-75"
"Mark Mampassi";"6878";"107";"-75"
"Nemanja Motika";"6879";"107";"-75"
"Nathan Harriel";"6880";"107";"141"
"Dilan Markanday";"6881";"107";"140"
"Thierry Lutonda";"6882";"107";"135"
"Jack Vale";"6883";"107";"135"
"Fisayo Dele-Bashiru";"6884";"107";"135"
"Thiago";"6885";"107";"136"
"Fabinho";"6886";"106";"-75"
"Santiago Muñoz";"6887";"106";"-8"
"Pedro Milans";"6888";"106";"-75"
"Jewison Bennette";"6889";"106";"-75"
"Frederik Winther";"6890";"106";"-75"
"Bright Arrey-Mbi";"6891";"106";"-75"
"Xavier Simons";"6892";"106";"-75"
"Flávio Nazinho";"6893";"106";"-75"
"Juan Cruz Cerrudo";"6894";"106";"135"
"Manu Silva";"6895";"106";"145"
"Valdemar Lund Jensen";"6896";"106";"-75"
"Alfie Devine";"6897";"106";"-9"
"Roony Bardghji";"6898";"106";"-85"
"Vasco Sousa";"6899";"106";"-85"
"Onurhan Babuşcu";"6900";"106";"-8"
"Eren Dinkci";"6901";"106";"-75"
"Danny Leyva";"6902";"106";"138"
"Daniel Fila";"6903";"106";"138"
"Anton Eriksson";"6904";"106";"135"
"Antonio Foti";"6905";"106";"-75"
"Noah Sadiki";"6906";"106";"-75"
"Kirill Schetinin";"6907";"106";"-75"
"Léo Borges";"6908";"106";"136"
"Alan Virginius";"6909";"106";"-8"
"Edoardo Vergani";"6910";"106";"136"
"Gustavo Puerta";"6911";"106";"-75"
"Anselmo García McNulty";"6912";"106";"-75"
"Abdoullah Ba";"6913";"106";"-8"
"Evan Ferguson";"6914";"106";"-8"
"Tyreece John-Jules";"6915";"106";"135"
"Bryan Okoh";"6916";"106";"-75"
"Henrique Pereira";"6917";"106";"-8"
"Darío Osorio";"6918";"106";"-75"
"Ryan Johansson";"6919";"106";"138"
"Pedro Ganchas";"6920";"106";"140"
"Jesús Castillo";"6921";"106";"138"
"Gabriel Barès";"6922";"106";"138"
"Claudio Gomes";"6923";"106";"135"
"Stefan Bajić";"6924";"106";"-75"
"Stuart McKinstry";"6925";"106";"-75"
"Femi Azeez";"6926";"106";"135"
"Salah Oulad M'Hand";"6927";"106";"-75"
"Thauan Lara";"6928";"106";"-75"
"Syb van Ottele";"6929";"106";"140"
"Tomás Lecanda";"6930";"106";"138"
"Lautaro Ovando";"6931";"106";"-75"
"Bénie Traoré";"6932";"106";"-75"
"Youri Regeer";"6933";"106";"-75"
"Marko Lazetić";"6934";"106";"-8"
"Check Oumar Diakité";"6935";"106";"-75"
"Luis Sequeira";"6936";"106";"-75"
"Juan Berrocal";"6937";"106";"144"
"Frederik Alves Ibsen";"6938";"106";"138"
"Niall Ennis";"6939";"106";"135"
"Tom Bayliss";"6940";"106";"135"
"Alessandro Plizzari";"6941";"106";"147"
"Víctor Olmo";"6942";"106";"135"
"Mohamed Taabouni";"6943";"106";"-75"
"Wu Xi";"6944";"106";"113"
"Jorge Rodríguez";"6945";"105";"138"
"Landing Badji";"6946";"105";"-75"
"Andri Fannar Baldursson";"6947";"105";"-75"
"Zico Buurmeester";"6948";"105";"-75"
"Diego Rosa";"6949";"105";"-75"
"Noah Atubolu";"6950";"105";"-75"
"András Németh";"6951";"105";"-75"
"Lovro Zvonarek";"6952";"105";"-8"
"Imanol Segovia";"6953";"105";"136"
"Jonas Urbig";"6954";"105";"-75"
"Toni Fuidias";"6955";"105";"141"
"Hugo Larsson";"6956";"105";"-75"
"Lucas Ramos";"6957";"105";"-75"
"Aitor Gelardo";"6958";"105";"-75"
"Anton Kade";"6959";"105";"-75"
"Joseda";"6960";"105";"-8"
"Marco Moreno";"6961";"105";"135"
"Franco Frías";"6962";"105";"137"
"Lucas Cañizares";"6963";"105";"-85"
"Ed Carlos";"6964";"105";"-75"
"Kristoffer Klaesson";"6965";"105";"139"
"Peter Gwargis";"6966";"105";"140"
"Shiloh 't Zand";"6967";"105";"-75"
"Liam Kitching";"6968";"105";"135"
"Tashreeq Matthews";"6969";"105";"135"
"Finnur Tómas Pálmason";"6970";"105";"145"
"Jaden Slory";"6971";"105";"-8"
"Mohamad Rihanieh";"6972";"105";"135"
"Breno";"6973";"105";"-75"
"Junior Kadile";"6974";"105";"138"
"Matías Lugo";"6975";"105";"137"
"Melayro Bogarde";"6976";"105";"-75"
"Nikolas Sattlberger";"6977";"105";"-75"
"Tein Troost";"6978";"105";"-75"
"Prince Aning";"6979";"105";"-8"
"Danila Khotulev";"6980";"105";"-75"
"Sergey Pinyaev";"6981";"105";"-85"
"Efraín Álvarez";"6982";"105";"-75"
"Tonislav Yordanov";"6983";"105";"135"
"Emmanuel Matuta";"6984";"105";"135"
"Cenk Özkacar";"6985";"105";"135"
"Gökdeniz Bayrakdar";"6986";"105";"-75"
"Jeyson Rojas";"6987";"105";"-75"
"Aitor Paredes";"6988";"105";"135"
"Eyüp Aydin";"6989";"105";"-8"
"Laurin Ulrich";"6990";"105";"-8"
"Andy Diouf";"6991";"105";"-8"
"Modou Tambedou";"6992";"105";"-75"
"Kostas Koulierakis";"6993";"105";"-75"
"Antoni Milambo";"6994";"105";"-85"
"Brayan Moreno";"6995";"105";"135"
"Adam Wharton";"6996";"105";"-8"
"Nikola Ivezić";"6997";"105";"-75"
"Lesley Ugochukwu";"6998";"105";"-8"
"Patryck Lanza";"6999";"105";"-85"
"Alexís Manyoma";"7000";"105";"-75"
"Rodrigo Gomes";"7001";"105";"-8"
"Adrian Bajrami";"7002";"105";"-75"
"Valentín Barco";"7003";"105";"-8"
"Beñat Prados";"7004";"105";"139"
"Abdulsamed Damlu";"7005";"105";"135"
"Gonçalo Esteves";"7006";"105";"-8"
"Sergey Volkov";"7007";"105";"-75"
"Ravil Tagir";"7008";"105";"-75"
"Alessandro Circati";"7009";"105";"-75"
"Javi Llabrés";"7010";"105";"-75"
"Jay Stansfield";"7011";"105";"-75"
"Doğan Alemdar";"7012";"105";"-75"
"Martin Graiciar";"7013";"105";"140"
"Ignacio Miramón";"7014";"105";"-75"
"Oscar Vilhelmsson";"7015";"105";"-75"
"Vasilis Zagaritis";"7016";"105";"135"
"Jorge Ruvalcaba";"7017";"105";"-75"
"Goduine Koyalipou";"7018";"105";"136"
"Álex Robles";"7019";"105";"135"
"Leandro Morgalla";"7020";"105";"-8"
"Di'Shon Bernard";"7021";"105";"135"
"Michał Rakoczy";"7022";"105";"135"
"Rauf Salifu";"7023";"105";"-75"
"Oscar Bobb";"7024";"105";"-75"
"Jonathan Amon";"7025";"105";"140"
"Johan Bångsbo";"7026";"105";"-75"
"Emre Bilgin";"7027";"105";"-75"
"Gabriele Corbo";"7028";"105";"138"
"Alex Luna";"7029";"105";"-75"
"Franco Alfonso";"7030";"105";"-75"
"Gonzalo Tapia";"7031";"105";"-75"
"Eduard Kozik";"7032";"105";"-75"
"Andrew Moran";"7033";"105";"-8"
"Youssouph Badji";"7034";"105";"135"
"Adrian Kapralik";"7035";"105";"-75"
"Jordan Carrillo";"7036";"105";"-8"
"Jacopo Da Riva";"7037";"105";"137"
"Issahaku Abdul Fatawu";"7038";"105";"-8"
"Javi Serrano";"7039";"105";"-75"
"Estanis Pedrola";"7040";"105";"-8"
"Nicolás Meriano";"7041";"105";"135"
"Mitja Ilenič";"7042";"105";"-75"
"Mélèye Diagne";"7043";"105";"-75"
"Rekeem Harper";"7044";"105";"137"
"Kevin Castañeda";"7045";"105";"135"
"Arthur Zagré";"7046";"105";"-75"
"Pablo Barrios";"7047";"105";"-8"
"Emanuele Zuelli";"7048";"104";"141"
"Logan Delaurier-Chaubet";"7049";"104";"-75"
"Lennard Hartjes";"7050";"104";"-75"
"Renzo Malanca";"7051";"104";"-75"
"Nathan Ngoy";"7052";"104";"-75"
"Stanislav Agkatsev";"7053";"104";"-75"
"Takuhiro Nakai";"7054";"104";"-9"
"Stanislav Shopov";"7055";"104";"140"
"Ivo Mammini";"7056";"104";"-75"
"Álvaro Carrillo";"7057";"104";"-8"
"Alan Minda";"7058";"104";"-75"
"Darly N'landu";"7059";"104";"136"
"Victor Melekhin";"7060";"104";"-75"
"Dani Villahermosa";"7061";"104";"136"
"Vitaly Botnar'";"7062";"104";"135"
"Abdullah Al-Hamdan";"7063";"104";"135"
"Esteban Obregón";"7064";"104";"136"
"Patati";"7065";"104";"-75"
"Giovani";"7066";"104";"-85"
"Maghnes Akliouche";"7067";"104";"-75"
"Mateo Pellegrino";"7068";"104";"136"
"George Johnston";"7069";"104";"137"
"James Scott";"7070";"104";"135"
"Ayoub Assal";"7071";"104";"135"
"David Ochoa";"7072";"104";"138"
"Álvaro Martín";"7073";"104";"136"
"Michele Cerofolini";"7074";"104";"140"
"Jahkeele Marshall-Rutty";"7075";"104";"-8"
"Or Blorian";"7076";"104";"135"
"Lewis Gibson";"7077";"104";"140"
"Brandon Cooper";"7078";"104";"136"
"Dennis Borkowski";"7079";"104";"136"
"Theo";"7080";"104";"151"
"Callum Doyle";"7081";"104";"-8"
"Álex Forés";"7082";"104";"139"
"Josh Coburn";"7083";"104";"-75"
"Douglas Mendes";"7084";"104";"-75"
"Randy Schneider";"7085";"104";"136"
"Mathias Fjørtoft Løvik";"7086";"104";"-75"
"Agustín Hausch";"7087";"104";"-75"
"Jamie Roche";"7088";"104";"135"
"Tony Springett";"7089";"104";"-75"
"Zhang Yuning";"7090";"104";"129"
"Li Lei";"7091";"104";"115"
"Nathan";"7092";"103";"135"
"Pedrinho";"7093";"103";"-75"
"Lewis Hall";"7094";"103";"-8"
"Guilherme Bala";"7095";"103";"-75"
"Lautaro De León";"7096";"103";"-75"
"Marin Petkov";"7097";"103";"-75"
"Giacomo Faticanti";"7098";"103";"-85"
"Joaquín Gho";"7099";"103";"-75"
"Ramiro Lobo";"7100";"103";"-75"
"Veldin Hodža";"7101";"103";"-75"
"Paolo Gozzi";"7102";"103";"142"
"Victor Lind";"7103";"103";"-75"
"Famana Quizera";"7104";"103";"137"
"Tashan Oakley-Boothe";"7105";"103";"135"
"Luca Belardinelli";"7106";"103";"139"
"Oscar Fraulo";"7107";"103";"-8"
"Alessandro Russo";"7108";"103";"145"
"Finley Burns";"7109";"103";"-8"
"Bojan Kovačević";"7110";"103";"-75"
"Amadou N'Diaye";"7111";"103";"-8"
"Yvandro Borges Sanches";"7112";"103";"-75"
"Elias Hoff Melkersen";"7113";"103";"-75"
"Luca Plogmann";"7114";"103";"-75"
"Ale García";"7115";"103";"-75"
"Nnamdi Collins";"7116";"103";"-8"
"Clemens Riedel";"7117";"103";"-75"
"Ilay Elmkies";"7118";"103";"135"
"Josh Griffiths";"7119";"103";"140"
"Jensen Weir";"7120";"103";"-75"
"Sergio Kalaj";"7121";"103";"139"
"Lewis Brunt";"7122";"103";"-75"
"Agustín Rodríguez";"7123";"103";"-75"
"Ivan Šaranić";"7124";"103";"-75"
"Juan Pacchini";"7125";"103";"135"
"Ellery Balcombe";"7126";"103";"141"
"Sibusiso Mabiliso";"7127";"103";"135"
"Nahuel Noll";"7128";"103";"-75"
"Ozziel Herrera";"7129";"103";"135"
"Yusuf Barasi";"7130";"103";"-75"
"Kofi Balmer";"7131";"103";"139"
"Nicolás Vallejo";"7132";"103";"-75"
"Peke";"7133";"103";"-75"
"Tayo Adaramola";"7134";"103";"-8"
"Lenny Lacroix";"7135";"103";"-8"
"Cauê";"7136";"103";"-75"
"Nicolás Palavecino";"7137";"103";"-75"
"Sammy Braybrooke";"7138";"103";"-85"
"Aliou Baldé";"7139";"103";"-75"
"Santiago Hidalgo";"7140";"103";"-75"
"Chi Zhongguo";"7141";"103";"109"
"Guilherme Biro";"7142";"102";"-85"
"Henry Lawrence";"7143";"102";"-75"
"Noah Diliberto";"7144";"102";"135"
"Uroš Kabić";"7145";"102";"-75"
"Sonny Laiton";"7146";"102";"135"
"Daniel Karlsbakk";"7147";"102";"-75"
"Ar'jany Martha";"7148";"102";"-75"
"Ismaël Doukouré";"7149";"102";"-75"
"Joao Grimaldo";"7150";"102";"-75"
"Daan Huisman";"7151";"102";"135"
"Jaimy Kroesen";"7152";"102";"135"
"Ignacio Tapia";"7153";"102";"-8"
"Bartol Barišić";"7154";"102";"-75"
"Matthis Abline";"7155";"102";"-8"
"Alex Juárez";"7156";"102";"-75"
"Julian Rijkhoff";"7157";"102";"-85"
"Lisandru Tramoni";"7158";"102";"-8"
"Moustapha Cissé";"7159";"102";"-8"
"Wassim Essanoussi";"7160";"102";"-75"
"Catalin Cîrjan";"7161";"102";"-75"
"Nelson Weiper";"7162";"102";"-8"
"Trae Coyle";"7163";"102";"-75"
"Noah Naujoks";"7164";"102";"135"
"Giovanni Haag";"7165";"102";"137"
"Stanis Idumbo Muzambo";"7166";"102";"-85"
"Caio Rosa";"7167";"102";"-75"
"Guilherme Pato";"7168";"102";"-8"
"Youssef Amyn";"7169";"102";"-75"
"Jaydon Banel";"7170";"102";"-8"
"Alexandre Jankewitz";"7171";"102";"-75"
"Mohamed El Arouch";"7172";"102";"-85"
"Heron";"7173";"102";"135"
"Francisco Meixedo";"7174";"102";"138"
"Patricio Tanda";"7175";"102";"135"
"Sidi Sané";"7176";"102";"-75"
"Martin Turk";"7177";"102";"136"
"Tim Oermann";"7178";"102";"-75"
"Soumaïla Coulibaly";"7179";"102";"-8"
"Lennart Moser";"7180";"102";"136"
"Lukáš Ambros";"7181";"102";"-75"
"Dženan Pejčinović";"7182";"102";"-8"
"Ro-Zangelo Daal";"7183";"102";"-8"
"Pierre Dwomoh";"7184";"102";"-8"
"Yarden Shua";"7185";"102";"135"
"Livano Comenencia";"7186";"102";"-8"
"Tomás Rambert";"7187";"102";"-75"
"Duccio Degli Innocenti";"7188";"102";"-75"
"Kwadwo Opoku";"7189";"102";"136"
"Endrick";"7190";"102";"-10"
"Jevon Simons";"7191";"102";"-85"
"Alessio Riccardi";"7192";"102";"139"
"Mattia Zanotti";"7193";"102";"-75"
"Jayden Candelaria";"7194";"102";"-75"
"Nathan Young-Coombes";"7195";"102";"-75"
"Kamory Doumbia";"7196";"102";"-75"
"Wang Dalei";"7197";"102";"118"
"Luciano";"7198";"101";"-75"
"Yang Hyeon-Jun";"7199";"101";"-8"
"Franz Stolz";"7200";"101";"137"
"Carlos Álvarez";"7201";"101";"-75"
"Gabriël Misehouy";"7202";"101";"-85"
"Lasse Günther";"7203";"101";"-75"
"Michel";"7204";"101";"-8"
"Julen Jon Guerrero";"7205";"101";"-9"
"Leon Schneider";"7206";"101";"137"
"Gabrijel Rukavina";"7207";"101";"-8"
"Oscar Aga";"7208";"101";"135"
"Luis Bilbao";"7209";"101";"-75"
"Nebiyou Perry";"7210";"101";"135"
"Dário Essugo";"7211";"101";"-85"
"Libasse Ngom";"7212";"101";"-8"
"Felix Bacher";"7213";"101";"137"
"Julien Duranville";"7214";"101";"-9"
"Isah Ali";"7215";"101";"137"
"Tomás Sives";"7216";"101";"-75"
"Luke McCormick";"7217";"101";"138"
"Mohammed Galadima";"7218";"101";"137"
"Jason van Duiven";"7219";"101";"-85"
"Vinicius Tobias";"7220";"101";"-8"
"Rafael Luiz";"7221";"101";"136"
"Ben Voll";"7222";"101";"137"
"Preslav Borukov";"7223";"101";"140"
"Saúl Guarirapa";"7224";"101";"-75"
"Samed Baždar";"7225";"101";"-75"
"Nikola Iliev";"7226";"101";"-8"
"Julián Kadijevic";"7227";"101";"-75"
"Akin Famewo";"7228";"101";"137"
"Kim Yong-Hak";"7229";"101";"-75"
"Aurèle Amenda";"7230";"101";"-75"
"Warren Bondo";"7231";"101";"-8"
"Marco Bertini";"7232";"101";"-8"
"Orri Steinn Óskarsson";"7233";"101";"-75"
"João Pedro";"7234";"100";"-75"
"Matheus Nunes";"7235";"100";"-75"
"Keke Topp";"7236";"100";"-75"
"Fran Pérez";"7237";"100";"-8"
"Matteo Cardinali";"7238";"100";"139"
"Mario Dorgeles";"7239";"100";"-75"
"Álvaro Leiva";"7240";"100";"-75"
"Dennis Seimen";"7241";"100";"-85"
"Wanya Marçal-Madivádua";"7242";"100";"-75"
"Marcel Ratnik";"7243";"100";"-75"
"El Chadaille Bitshiabu";"7244";"100";"-85"
"Mateusz Łęgowski";"7245";"100";"-75"
"Chrislain Matsima";"7246";"100";"-75"
"Warren Zaïre-Emery";"7247";"100";"-95"
"Tariq Uwakwe";"7248";"100";"135"
"Nicolò Armini";"7249";"100";"141"
"Filippo Mané";"7250";"100";"-8"
"Leandro Quiroz";"7251";"100";"-75"
"Andrii Buleza";"7252";"100";"-75"
"Kobbie Mainoo";"7253";"100";"-85"
"Jacopo Lipani";"7254";"100";"137"
"Samba Diallo";"7255";"100";"-8"
"Arda Güler";"7256";"100";"-9"
"Yannick Pandor";"7257";"100";"135"
"Federico Bonini";"7258";"100";"135"
"Ashley Phillips";"7259";"100";"-8"
"Juan José Pérez";"7260";"100";"-75"
"Philip Gameli Awuku";"7261";"100";"135"
"Joe Haigh";"7262";"100";"-75"
"Irakly Manelov";"7263";"100";"-75"
"Adrián Corral";"7264";"100";"-8"
"Daniel Pedrozo";"7265";"100";"-75"
"Carlos Cantillo";"7266";"100";"-75"
"Alessandro Burlamaqui";"7267";"100";"-75"
"Thierry Small";"7268";"100";"-75"
"Mateus Fernandes";"7269";"100";"-85"
"Enis Destan";"7270";"100";"-75"
"Diego Almeida";"7271";"100";"-75"
"Ángel Alarcón";"7272";"100";"-75"
"William Mikelbrencis";"7273";"100";"-75"
"Alejandro Iturbe";"7274";"100";"-85"
"Gláuber";"7275";"100";"135"
"Burak İnce";"7276";"100";"-8"
"Nazar Voloshyn";"7277";"100";"-8"
"Joel Ordóñez";"7278";"100";"-75"
"Vladislav Shitov";"7279";"100";"-8"
"Luke Mbete";"7280";"100";"-8"
"Artem Sokolov";"7281";"100";"-75"
"Diego Moreira";"7282";"100";"-85"
"Edouard Michut";"7283";"100";"-75"
"Giorgi Abuashvili";"7284";"100";"-75"
"Lewis Schouten";"7285";"100";"-75"
"Emersonn";"7286";"100";"-75"
"Hugo Bueno";"7287";"100";"-75"
"Matheus Dias";"7288";"100";"-75"
"Florent Da Silva";"7289";"100";"-8"
"Ibrahima Baldé";"7290";"100";"-75"
"Isaac Babadi";"7291";"100";"-85"
"Stiven Shpendi";"7292";"100";"-75"
"João Neves";"7293";"100";"-85"
"Matty Longstaff";"7294";"100";"140"
"Sam Barnes";"7295";"100";"135"
"Ísak Snær Þorvaldsson";"7296";"100";"135"
"Lucas Copado";"7297";"100";"-75"
"George Hall";"7298";"100";"-75"
"Christian Mosquera";"7299";"100";"-85"
"Nelson Palacio";"7300";"100";"-75"
"Assaf Tzur";"7301";"100";"135"
"Daniel Cabral";"7302";"100";"138"
"Syver Aas";"7303";"100";"-8"
"Vicente Pizarro";"7304";"100";"-75"
"Ángel Fortuño";"7305";"100";"136"
"Johannes Schenk";"7306";"100";"139"
"Andrés Gómez";"7307";"100";"-8"
"Luca Unbehaun";"7308";"100";"137"
"Pedro Lucas";"7309";"100";"-75"
"Diogo Travassos";"7310";"100";"-8"
"Guillem Molina";"7311";"100";"136"
"Philipp Wydra";"7312";"100";"-75"
"Zhang Linpeng";"7313";"100";"127"
"Valentín Umeres";"7314";"99";"-75"
"Jovan Mituljikić";"7315";"99";"-75"
"Valentín Carboni";"7316";"99";"-85"
"Nikola Mituljikić";"7317";"99";"-75"
"Ante Crnac";"7318";"99";"-75"
"Patricio Pernicone";"7319";"99";"135"
"Rodrigo Pinheiro";"7320";"99";"-8"
"Gjivai Zechiël";"7321";"99";"-75"
"Gianluca Prestianni";"7322";"99";"-8"
"Dion Kacuri";"7323";"99";"-75"
"Nikola Stajić";"7324";"99";"135"
"Marko Soldo";"7325";"99";"-75"
"Chaka Traoré";"7326";"99";"-75"
"Álvaro Rodríguez";"7327";"99";"-8"
"Facundo Giacopuzzi";"7328";"99";"135"
"Harib Abdalla";"7329";"99";"-75"
"Jasper Torkildsen";"7330";"99";"-75"
"Anderson Duarte";"7331";"99";"-75"
"Georgi Tunjov";"7332";"99";"135"
"Daniel Bielica";"7333";"99";"135"
"Ben Chrisene";"7334";"99";"-75"
"Matías Abaldo";"7335";"99";"-75"
"Lamine Camara";"7336";"99";"-75"
"Tommaso Berti";"7337";"99";"-75"
"Julio Cerpa";"7338";"99";"-75"
"Sergio Maselli";"7339";"99";"136"
"Reuell Walters";"7340";"99";"-8"
"Emmanuel Gómez Riga";"7341";"99";"135"
"Dragan Stoisavljević";"7342";"99";"-75"
"Brian Gutiérrez";"7343";"99";"-75"
"Jay Henderson";"7344";"99";"-75"
"Kenan Yıldız";"7345";"99";"-85"
"João Moreira";"7346";"99";"-75"
"Giuseppe Leone";"7347";"99";"135"
"Awad Al-Nashri";"7348";"99";"-75"
"Niko Rak";"7349";"99";"-75"
"Kristian Nökkvi Hlynsson";"7350";"99";"-75"
"Sergio Santos";"7351";"99";"135"
"André";"7352";"98";"-75"
"Khayon Edwards";"7353";"98";"-75"
"Zach Awe";"7354";"98";"-75"
"Jovan Mijatović";"7355";"98";"-75"
"Matheus Araújo";"7356";"98";"-75"
"Diogo Nascimento";"7357";"98";"-75"
"Isak Hansen-Aarøen";"7358";"98";"-8"
"Coniah Boyce-Clarke";"7359";"98";"-8"
"Josh Grant";"7360";"98";"135"
"Thapelo Maseko";"7361";"98";"135"
"Goh Young-Joon";"7362";"98";"-75"
"Fernando Somolinos";"7363";"98";"-8"
"Stefan Leković";"7364";"98";"-75"
"Fidel Ambríz";"7365";"98";"-8"
"Jhon Vélez";"7366";"98";"-75"
"Demba Diop";"7367";"98";"-75"
"Strahinja Kerkez";"7368";"98";"-75"
"Justin Janitzek";"7369";"98";"-75"
"Nicolò Cudrig";"7370";"98";"135"
"Jayden Addai";"7371";"98";"-8"
"José Riasco";"7372";"98";"-75"
"Đorđe Gordić";"7373";"98";"-75"
"Ismet Lushaku";"7374";"98";"135"
"Cristian Shpendi";"7375";"98";"-75"
"Maro Katinić";"7376";"98";"-8"
"Angel Josuè Chibozo";"7377";"98";"-75"
"Marco Da Graca";"7378";"98";"-75"
"Kerr Smith";"7379";"98";"-8"
"Mihajlo Petković";"7380";"98";"-75"
"Aliou Traoré";"7381";"98";"135"
"Ömer Beyaz";"7382";"98";"-75"
"Ivan Ćubelić";"7383";"98";"-75"
"Bandar Al-Salamah";"7384";"98";"-75"
"Tawanda Maswanhise";"7385";"98";"-8"
"Wilson Odobert";"7386";"98";"-75"
"Sergey Babkin";"7387";"98";"-75"
"Fran Delgado";"7388";"98";"135"
"Jovan Šljivić";"7389";"98";"-75"
"Fanil Sungatulin";"7390";"98";"-75"
"Emmanuel van de Blaak";"7391";"98";"-8"
"Carlos Paternina";"7392";"98";"-75"
"Luka Reischl";"7393";"98";"-75"
"Ziad El Sheiwi";"7394";"98";"-8"
"Filip Ristanic";"7395";"98";"-75"
"Ronaldo Camará";"7396";"98";"135"
"Deivi Barrios";"7397";"98";"-75"
"Vanja Vlahović";"7398";"98";"-75"
"Jin Jingdao";"7399";"98";"109"
"Hao Junmin";"7400";"98";"130"
"Neto";"7401";"97";"-75"
"Juan Diego Castillo";"7402";"97";"-75"
"Marcelo Morales";"7403";"97";"-75"
"Martin Palumbo";"7404";"97";"-75"
"Gor Manvelyan";"7405";"97";"-75"
"Filip Čuić";"7406";"97";"-75"
"Sekou Diawara";"7407";"97";"-75"
"Marc Cucalón";"7408";"97";"-85"
"Dylan Stephenson";"7409";"97";"-75"
"Justin Che";"7410";"97";"-75"
"Jakob Napoleon Romsaas";"7411";"97";"-75"
"César Palacios";"7412";"97";"-8"
"Lucas Assadi";"7413";"97";"-75"
"Shane Flynn";"7414";"97";"-75"
"Yeray Cabanzón";"7415";"97";"-75"
"Dire Mebude";"7416";"97";"-75"
"Archie Gray";"7417";"97";"-9"
"Noah Mbamba";"7418";"97";"-8"
"Zeidane Inoussa";"7419";"97";"-75"
"James Balagizi";"7420";"97";"-75"
"Héctor Holguín";"7421";"97";"135"
"Yury Zheleznov";"7422";"97";"-75"
"Omari Hutchinson";"7423";"97";"-8"
"Léo Linck";"7424";"97";"-75"
"David González";"7425";"97";"-75"
"Beraldo";"7426";"97";"-8"
"Giorgi Kutsia";"7427";"97";"140"
"Matteo Rizzo";"7428";"97";"-75"
"Oz Bilu";"7429";"97";"138"
"Agustín Riggio";"7430";"97";"-75"
"Silvano Vos";"7431";"97";"-85"
"Ismaël Gharbi";"7432";"97";"-8"
"Jude Soonsup-Bell";"7433";"97";"-85"
"Piotr Starzyński";"7434";"97";"-75"
"Mees Bakker";"7435";"97";"-75"
"Eugenio Pizzuto";"7436";"97";"-8"
"Louie Barry";"7437";"97";"-75"
"Axel Encinas";"7438";"97";"-75"
"Wu Xinghan";"7439";"97";"115"
"Zhang Xizhe";"7440";"97";"120"
"Wei Shihao";"7441";"97";"110"
"Yin Hongbo";"7442";"97";"108"
"Nathaniel Nwosu";"7443";"96";"-85"
"Loum Tchaouna";"7444";"96";"-75"
"Brajan Gruda";"7445";"96";"-75"
"Mihajlo Spasojević";"7446";"96";"-75"
"Konstantin Shiltsov";"7447";"96";"-75"
